loan_id,app_id,disbursed_date,customer_id,product_key,channel,partner_id,principal,tenor_months,annual_rate,monthly_installment
LN00009363,APP00015809,2025-09-13,SH0001700,cd_installment,pos_partner,PTR002,4800000,6,0.3422,882000
LN00009364,APP00015810,2025-09-15,SH0001966,cd_installment,pos_partner,PTR005,29200000,6,0.2992,5300000
LN00009365,APP00015811,2025-09-12,SH0003017,cash_loan,digital_app,,8600000,36,0.3621,395000
LN00009366,APP00015816,2025-09-15,SH0003749,cash_loan,digital_app,,6300000,18,0.316,444000
LN00009367,APP00015817,2025-09-14,SH0002864,cd_installment,pos_partner,PTR008,20100000,19,0.3143,1356000
LN00009368,APP00015818,2025-09-14,SH0002946,cash_loan,digital_app,,17700000,28,0.4168,999000
LN00009369,APP00015819,2025-09-14,SH0000304,cash_loan,dsa,,18000000,14,0.292,1533000
LN00009370,APP00015820,2025-09-15,SH0001143,two_wheeler_loan,pos_partner,PTR010,45900000,30,0.2308,2028000
LN00009371,APP00015822,2025-09-11,SH0002582,credit_card_loan,pos_partner,PTR018,4000000,11,0.2621,413000
LN00009372,APP00015824,2025-09-13,SH0001813,cd_installment,pos_partner,PTR005,11100000,23,0.2417,608000
LN00009373,APP00015825,2025-09-13,SH0003083,credit_card_loan,digital_app,,1200000,3,0.3215,422000
LN00009374,APP00015826,2025-09-16,SH0000577,two_wheeler_loan,dsa,,63400000,19,0.2755,4155000
LN00009375,APP00015827,2025-09-13,SH0001227,cd_installment,pos_partner,PTR005,20300000,11,0.32,2154000
LN00009376,APP00015828,2025-09-14,SH0003341,cd_installment,pos_partner,PTR005,20100000,9,0.2997,2521000
LN00009377,APP00015830,2025-09-11,SH0001969,credit_card_loan,digital_app,,10700000,7,0.2921,1681000
LN00009378,APP00015831,2025-09-15,SH0001891,credit_card_loan,telesales,,3300000,9,0.2692,409000
LN00009379,APP00015833,2025-09-14,SH0000854,cd_installment,pos_partner,PTR006,16300000,17,0.2519,1150000
LN00009380,APP00015834,2025-09-15,SH0002250,cd_installment,pos_partner,PTR001,1700000,8,0.3201,239000
LN00009381,APP00015835,2025-09-13,SH0003428,cash_loan,telesales,,16200000,8,0.3367,2289000
LN00009382,APP00015836,2025-09-13,SH0003200,cash_loan,dsa,,15400000,6,0.3981,2873000
LN00009383,APP00015837,2025-09-12,SH0003333,cash_loan,digital_app,,165200000,36,0.3679,7641000
LN00009384,APP00015840,2025-09-15,SH0000180,credit_card_loan,telesales,,7400000,6,0.2846,1338000
LN00009385,APP00015841,2025-09-14,SH0003207,cash_loan,telesales,,8500000,31,0.3257,409000
LN00009386,APP00015842,2025-09-13,SH0000839,two_wheeler_loan,pos_partner,PTR016,9900000,28,0.2601,475000
LN00009387,APP00015844,2025-09-15,SH0003199,two_wheeler_loan,pos_partner,PTR010,19500000,28,0.2058,883000
LN00009388,APP00015845,2025-09-15,SH0003577,cd_installment,pos_partner,PTR020,37500000,19,0.2146,2345000
LN00009389,APP00015846,2025-09-14,SH0001461,credit_card_loan,telesales,,1400000,10,0.2576,157000
LN00009390,APP00015849,2025-09-15,SH0003844,cd_installment,pos_partner,PTR011,50100000,14,0.3456,4399000
LN00009391,APP00015850,2025-09-14,SH0003452,two_wheeler_loan,pos_partner,PTR010,37900000,25,0.2651,1989000
LN00009392,APP00015852,2025-09-13,SH0000613,cash_loan,digital_app,,7900000,14,0.2945,674000
LN00009393,APP00015853,2025-09-14,SH0000499,cash_loan,telesales,,8000000,16,0.3609,637000
LN00009394,APP00015854,2025-09-15,SH0002750,cash_loan,dsa,,10200000,26,0.2862,531000
LN00009395,APP00015856,2025-09-14,SH0002515,cd_installment,pos_partner,PTR005,30600000,10,0.2353,3400000
LN00009396,APP00015858,2025-09-13,SH0002065,cash_loan,digital_app,,25800000,24,0.357,1519000
LN00009397,APP00015859,2025-09-17,SH0000432,cash_loan,telesales,,228100000,18,0.4129,17209000
LN00009398,APP00015860,2025-09-15,SH0003709,cash_loan,digital_app,,6200000,34,0.3358,285000
LN00009399,APP00015861,2025-09-14,SH0002897,cash_loan,dsa,,124200000,15,0.365,10435000
LN00009400,APP00015862,2025-09-16,SH0002078,cd_installment,pos_partner,PTR005,5100000,11,0.303,537000
LN00009401,APP00015863,2025-09-14,SH0001181,cash_loan,dsa,,10500000,11,0.34,1124000
LN00009402,APP00015864,2025-09-15,SH0001685,credit_card_loan,digital_app,,4000000,10,0.2824,454000
LN00009403,APP00015865,2025-09-15,SH0000555,cash_loan,digital_app,,134600000,28,0.3573,7154000
LN00009404,APP00015866,2025-09-14,SH0002083,cash_loan,telesales,,16100000,17,0.4184,1271000
LN00009405,APP00015868,2025-09-15,SH0003793,cd_installment,pos_partner,PTR005,29600000,19,0.2079,1842000
LN00009406,APP00015870,2025-09-16,SH0001235,cd_installment,pos_partner,PTR011,7900000,14,0.2182,644000
LN00009407,APP00015871,2025-09-15,SH0001833,two_wheeler_loan,pos_partner,PTR023,12900000,33,0.2384,537000
LN00009408,APP00015872,2025-09-14,SH0000664,credit_card_loan,digital_app,,20300000,7,0.3219,3219000
LN00009409,APP00015873,2025-09-17,SH0002139,cd_installment,digital_app,,2300000,11,0.2134,232000
LN00009410,APP00015874,2025-09-16,SH0001277,two_wheeler_loan,pos_partner,PTR010,15800000,31,0.196,654000
LN00009411,APP00015876,2025-09-17,SH0000133,cash_loan,digital_app,,5100000,23,0.288,291000
LN00009412,APP00015877,2025-09-16,SH0002275,cash_loan,digital_app,,4400000,34,0.4197,223000
LN00009413,APP00015878,2025-09-15,SH0003450,cash_loan,digital_app,,17600000,26,0.4003,1023000
LN00009414,APP00015879,2025-09-15,SH0002448,cd_installment,pos_partner,PTR006,1700000,7,0.2286,262000
LN00009415,APP00015880,2025-09-14,SH0002020,two_wheeler_loan,pos_partner,PTR016,23800000,10,0.2391,2649000
LN00009416,APP00015881,2025-09-14,SH0003596,cash_loan,digital_app,,83300000,10,0.321,9604000
LN00009417,APP00015883,2025-09-15,SH0003811,cash_loan,digital_app,,9800000,29,0.3688,515000
LN00009418,APP00015884,2025-09-18,SH0002457,cash_loan,digital_app,,62600000,23,0.2889,3576000
LN00009419,APP00015886,2025-09-13,SH0003105,cd_installment,pos_partner,PTR022,29100000,8,0.2684,4013000
LN00009420,APP00015890,2025-09-16,SH0001373,cd_installment,pos_partner,PTR008,17800000,8,0.2892,2473000
LN00009421,APP00015891,2025-09-15,SH0002987,cash_loan,dsa,,22100000,18,0.2847,1523000
LN00009422,APP00015893,2025-09-15,SH0003591,cd_installment,pos_partner,PTR008,42100000,18,0.2167,2760000
LN00009423,APP00015894,2025-09-15,SH0002726,cd_installment,pos_partner,PTR022,20000000,23,0.3339,1189000
LN00009424,APP00015896,2025-09-13,SH0001856,cd_installment,dsa,,44100000,10,0.3117,5064000
LN00009425,APP00015897,2025-09-15,SH0000377,two_wheeler_loan,pos_partner,PTR015,12600000,33,0.2187,511000
LN00009426,APP00015901,2025-09-13,SH0003149,credit_card_loan,telesales,,7100000,6,0.3354,1302000
LN00009427,APP00015902,2025-09-18,SH0003854,cash_loan,dsa,,79700000,29,0.3946,4306000
LN00009428,APP00015903,2025-09-17,SH0002708,two_wheeler_loan,dsa,,27200000,28,0.2706,1321000
LN00009429,APP00015906,2025-09-18,SH0002183,cd_installment,digital_app,,20700000,17,0.2698,1479000
LN00009430,APP00015908,2025-09-15,SH0000655,credit_card_loan,digital_app,,4700000,3,0.3348,1655000
LN00009431,APP00015911,2025-09-18,SH0000744,cash_loan,digital_app,,42300000,29,0.3492,2180000
LN00009432,APP00015912,2025-09-17,SH0002744,cd_installment,pos_partner,PTR011,18800000,6,0.2724,3387000
LN00009433,APP00015913,2025-09-15,SH0002214,credit_card_loan,digital_app,,2000000,5,0.3027,431000
LN00009434,APP00015914,2025-09-15,SH0003295,credit_card_loan,dsa,,11600000,4,0.2578,3057000
LN00009435,APP00015915,2025-09-15,SH0002825,cd_installment,pos_partner,PTR009,36600000,21,0.2629,2193000
LN00009436,APP00015916,2025-09-17,SH0003569,cash_loan,dsa,,175200000,11,0.2986,18403000
LN00009437,APP00015917,2025-09-16,SH0000690,cash_loan,digital_app,,13800000,24,0.311,779000
LN00009438,APP00015918,2025-09-16,SH0002230,cash_loan,dsa,,176200000,34,0.3171,7918000
LN00009439,APP00015922,2025-09-16,SH0000256,cash_loan,digital_app,,25300000,15,0.2989,2042000
LN00009440,APP00015923,2025-09-19,SH0002649,two_wheeler_loan,pos_partner,PTR017,14300000,29,0.2623,671000
LN00009441,APP00015925,2025-09-16,SH0003493,cash_loan,telesales,,17700000,26,0.3355,967000
LN00009442,APP00015926,2025-09-19,SH0000313,credit_card_loan,telesales,,4300000,3,0.3042,1507000
LN00009443,APP00015928,2025-09-18,SH0002216,credit_card_loan,digital_app,,1800000,3,0.3446,635000
LN00009444,APP00015929,2025-09-18,SH0001176,cash_loan,digital_app,,21100000,23,0.3375,1258000
LN00009445,APP00015930,2025-09-15,SH0003580,cash_loan,digital_app,,185000000,21,0.3342,11754000
LN00009446,APP00015931,2025-09-18,SH0001951,credit_card_loan,telesales,,1200000,9,0.3122,151000
LN00009447,APP00015932,2025-09-19,SH0000072,credit_card_loan,digital_app,,4800000,8,0.3347,678000
LN00009448,APP00015935,2025-09-18,SH0000978,cash_loan,telesales,,15000000,7,0.2823,2349000
LN00009449,APP00015936,2025-09-15,SH0002891,cd_installment,pos_partner,PTR001,12400000,10,0.3156,1426000
LN00009450,APP00015938,2025-09-17,SH0002754,cd_installment,pos_partner,PTR008,8800000,16,0.2766,664000
LN00009451,APP00015939,2025-09-17,SH0002575,cd_installment,pos_partner,PTR021,1800000,11,0.3496,194000
LN00009452,APP00015944,2025-09-20,SH0002890,cd_installment,pos_partner,PTR006,12700000,21,0.3002,785000
LN00009453,APP00015946,2025-09-19,SH0003398,cash_loan,dsa,,49200000,24,0.3188,2799000
LN00009454,APP00015947,2025-09-17,SH0003433,two_wheeler_loan,pos_partner,PTR015,9700000,34,0.2189,385000
LN00009455,APP00015948,2025-09-21,SH0003553,cash_loan,digital_app,,48200000,33,0.3292,2239000
LN00009456,APP00015949,2025-09-17,SH0001626,cd_installment,dsa,,40600000,17,0.289,2939000
LN00009457,APP00015951,2025-09-20,SH0002806,cd_installment,pos_partner,PTR020,9500000,17,0.2162,654000
LN00009458,APP00015953,2025-09-16,SH0002954,cd_installment,dsa,,17500000,9,0.2841,2182000
LN00009459,APP00015954,2025-09-18,SH0003219,cash_loan,digital_app,,19700000,30,0.3506,995000
LN00009460,APP00015957,2025-09-18,SH0002343,credit_card_loan,digital_app,,30700000,9,0.3717,3961000
LN00009461,APP00015958,2025-09-18,SH0002137,cash_loan,telesales,,143400000,25,0.4106,8627000
LN00009462,APP00015961,2025-09-17,SH0003935,cd_installment,pos_partner,PTR024,6000000,17,0.2244,415000
LN00009463,APP00015964,2025-09-17,SH0003628,cash_loan,telesales,,23600000,10,0.3256,2726000
LN00009464,APP00015966,2025-09-18,SH0003072,cash_loan,telesales,,131600000,31,0.2863,6055000
LN00009465,APP00015967,2025-09-17,SH0003808,cd_installment,pos_partner,PTR005,21200000,16,0.2242,1545000
LN00009466,APP00015968,2025-09-19,SH0000796,cd_installment,dsa,,6100000,9,0.2766,758000
LN00009467,APP00015969,2025-09-18,SH0003493,two_wheeler_loan,pos_partner,PTR015,59300000,30,0.2067,2548000
LN00009468,APP00015971,2025-09-21,SH0003591,cd_installment,pos_partner,PTR011,1900000,15,0.2003,144000
LN00009469,APP00015973,2025-09-17,SH0002704,two_wheeler_loan,pos_partner,PTR016,17300000,8,0.203,2330000
LN00009470,APP00015975,2025-09-21,SH0002815,cash_loan,telesales,,16800000,26,0.3704,949000
LN00009471,APP00015976,2025-09-18,SH0003953,cd_installment,pos_partner,PTR001,2800000,11,0.2569,288000
LN00009472,APP00015977,2025-09-20,SH0003385,cd_installment,pos_partner,PTR001,1700000,17,0.271,122000
LN00009473,APP00015978,2025-09-21,SH0000041,cash_loan,digital_app,,188900000,27,0.4015,10735000
LN00009474,APP00015979,2025-09-18,SH0002128,cash_loan,telesales,,169300000,8,0.3201,23781000
LN00009475,APP00015981,2025-09-21,SH0002273,credit_card_loan,digital_app,,16200000,5,0.2967,3484000
LN00009476,APP00015982,2025-09-19,SH0002956,cash_loan,dsa,,16900000,28,0.4183,955000
LN00009477,APP00015984,2025-09-18,SH0001932,cash_loan,telesales,,65100000,11,0.2851,6795000
LN00009478,APP00015985,2025-09-18,SH0000786,two_wheeler_loan,pos_partner,PTR010,11200000,15,0.1829,841000
LN00009479,APP00015988,2025-09-17,SH0002078,cd_installment,pos_partner,PTR008,11200000,7,0.2056,1712000
LN00009480,APP00015989,2025-09-19,SH0001959,cash_loan,digital_app,,4700000,23,0.3476,283000
LN00009481,APP00015990,2025-09-18,SH0003400,two_wheeler_loan,dsa,,14600000,35,0.2504,592000
LN00009482,APP00015991,2025-09-21,SH0000014,two_wheeler_loan,pos_partner,PTR017,42600000,9,0.2415,5222000
LN00009483,APP00015994,2025-09-17,SH0003397,cash_loan,dsa,,36900000,22,0.3977,2389000
LN00009484,APP00016000,2025-09-20,SH0000717,two_wheeler_loan,pos_partner,PTR010,16500000,22,0.2483,941000
LN00009485,APP00016001,2025-09-20,SH0001698,cash_loan,digital_app,,6600000,22,0.317,399000
LN00009486,APP00016003,2025-09-19,SH0002901,cd_installment,pos_partner,PTR011,42500000,10,0.2056,4661000
LN00009487,APP00016008,2025-09-19,SH0000787,two_wheeler_loan,pos_partner,PTR016,29900000,12,0.2054,2778000
LN00009488,APP00016009,2025-09-19,SH0002136,two_wheeler_loan,pos_partner,PTR016,24700000,25,0.2427,1268000
LN00009489,APP00016016,2025-09-19,SH0002358,cash_loan,digital_app,,60800000,9,0.3256,7705000
LN00009490,APP00016018,2025-09-20,SH0000984,cash_loan,telesales,,5500000,8,0.4157,799000
LN00009491,APP00016023,2025-09-19,SH0002198,cash_loan,digital_app,,19200000,11,0.3173,2034000
LN00009492,APP00016024,2025-09-21,SH0003744,cash_loan,telesales,,170400000,16,0.3807,13745000
LN00009493,APP00016025,2025-09-23,SH0002590,cash_loan,digital_app,,26500000,27,0.3031,1366000
LN00009494,APP00016026,2025-09-21,SH0001064,two_wheeler_loan,pos_partner,PTR017,33600000,16,0.2323,2462000
LN00009495,APP00016027,2025-09-21,SH0003861,credit_card_loan,dsa,,21200000,3,0.2601,7375000
LN00009496,APP00016030,2025-09-21,SH0001791,cd_installment,pos_partner,PTR002,42300000,24,0.2068,2167000
LN00009497,APP00016031,2025-09-17,SH0002730,cash_loan,telesales,,20400000,35,0.416,1015000
LN00009498,APP00016034,2025-09-22,SH0000766,cd_installment,pos_partner,PTR008,7100000,7,0.2026,1084000
LN00009499,APP00016036,2025-09-19,SH0003153,cd_installment,pos_partner,PTR006,46900000,7,0.3113,7413000
LN00009500,APP00016037,2025-09-21,SH0000141,cd_installment,pos_partner,PTR006,7000000,18,0.2302,464000
LN00009501,APP00016038,2025-09-18,SH0000063,cd_installment,dsa,,24300000,21,0.2524,1443000
LN00009502,APP00016039,2025-09-20,SH0003830,cash_loan,digital_app,,18100000,22,0.4104,1184000
LN00009503,APP00016040,2025-09-20,SH0000898,cash_loan,dsa,,280500000,18,0.3856,20764000
LN00009504,APP00016045,2025-09-18,SH0000744,cd_installment,dsa,,2400000,19,0.2199,151000
LN00009505,APP00016046,2025-09-19,SH0000307,cash_loan,digital_app,,4400000,10,0.368,518000
LN00009506,APP00016047,2025-09-22,SH0001888,cd_installment,digital_app,,1900000,11,0.324,202000
LN00009507,APP00016048,2025-09-19,SH0001685,cash_loan,digital_app,,20800000,11,0.292,2178000
LN00009508,APP00016049,2025-09-19,SH0003625,cash_loan,telesales,,8500000,8,0.2805,1177000
LN00009509,APP00016053,2025-09-18,SH0001254,credit_card_loan,digital_app,,8400000,8,0.2997,1171000
LN00009510,APP00016054,2025-09-19,SH0002618,cd_installment,pos_partner,PTR022,11200000,23,0.2683,628000
LN00009511,APP00016055,2025-09-20,SH0000291,cd_installment,pos_partner,PTR002,7300000,9,0.2416,895000
LN00009512,APP00016056,2025-09-23,SH0000046,two_wheeler_loan,pos_partner,PTR010,25100000,34,0.1898,960000
LN00009513,APP00016057,2025-09-19,SH0003634,cd_installment,pos_partner,PTR024,21600000,11,0.3187,2290000
LN00009514,APP00016059,2025-09-22,SH0002616,credit_card_loan,digital_app,,33000000,6,0.363,6097000
LN00009515,APP00016061,2025-09-19,SH0002315,cd_installment,pos_partner,PTR005,19600000,11,0.2502,2012000
LN00009516,APP00016063,2025-09-21,SH0002102,two_wheeler_loan,pos_partner,PTR023,32800000,24,0.1946,1661000
LN00009517,APP00016067,2025-09-24,SH0000465,two_wheeler_loan,dsa,,30300000,11,0.2772,3151000
LN00009518,APP00016068,2025-09-20,SH0002905,credit_card_loan,digital_app,,1000000,12,0.3643,101000
LN00009519,APP00016069,2025-09-20,SH0001360,cash_loan,digital_app,,39900000,32,0.3064,1840000
LN00009520,APP00016071,2025-09-23,SH0002628,cash_loan,dsa,,140800000,23,0.3281,8328000
LN00009521,APP00016072,2025-09-21,SH0002336,cd_installment,pos_partner,PTR021,6400000,14,0.2716,538000
LN00009522,APP00016073,2025-09-18,SH0003169,two_wheeler_loan,pos_partner,PTR015,10300000,14,0.1808,822000
LN00009523,APP00016074,2025-09-18,SH0000369,credit_card_loan,digital_app,,12700000,12,0.3175,1249000
LN00009524,APP00016078,2025-09-20,SH0000962,cash_loan,dsa,,42300000,12,0.3661,4262000
LN00009525,APP00016079,2025-09-21,SH0001593,cash_loan,digital_app,,199800000,21,0.4106,13494000
LN00009526,APP00016080,2025-09-19,SH0001121,cd_installment,pos_partner,PTR021,2800000,21,0.2175,162000
LN00009527,APP00016085,2025-09-22,SH0002580,cash_loan,digital_app,,48700000,18,0.3763,3582000
LN00009528,APP00016086,2025-09-18,SH0003559,cd_installment,dsa,,27700000,17,0.3414,2078000
LN00009529,APP00016087,2025-09-22,SH0000093,cash_loan,dsa,,242900000,30,0.3405,12134000
LN00009530,APP00016091,2025-09-21,SH0002331,cd_installment,pos_partner,PTR006,38900000,10,0.2694,4386000
LN00009531,APP00016094,2025-09-20,SH0003219,two_wheeler_loan,dsa,,30500000,33,0.1991,1208000
LN00009532,APP00016095,2025-09-20,SH0000715,cash_loan,telesales,,5100000,28,0.3497,269000
LN00009533,APP00016100,2025-09-22,SH0001357,cd_installment,pos_partner,PTR002,4700000,19,0.3224,319000
LN00009534,APP00016101,2025-09-21,SH0002838,cash_loan,telesales,,5900000,27,0.3832,329000
LN00009535,APP00016102,2025-09-23,SH0000396,cash_loan,digital_app,,9900000,28,0.4162,558000
LN00009536,APP00016103,2025-09-20,SH0003824,cd_installment,pos_partner,PTR008,43300000,6,0.2015,7647000
LN00009537,APP00016107,2025-09-22,SH0002419,cd_installment,pos_partner,PTR001,6800000,17,0.3384,509000
LN00009538,APP00016108,2025-09-24,SH0001819,two_wheeler_loan,pos_partner,PTR023,14900000,22,0.2713,867000
LN00009539,APP00016110,2025-09-24,SH0003106,cd_installment,pos_partner,PTR021,3100000,11,0.3245,330000
LN00009540,APP00016112,2025-09-20,SH0001464,credit_card_loan,dsa,,5900000,8,0.3689,843000
LN00009541,APP00016114,2025-09-22,SH0001964,two_wheeler_loan,dsa,,33400000,35,0.1836,1240000
LN00009542,APP00016116,2025-09-22,SH0003965,credit_card_loan,digital_app,,14900000,7,0.3036,2349000
LN00009543,APP00016117,2025-09-20,SH0003176,cd_installment,pos_partner,PTR005,8500000,13,0.2869,768000
LN00009544,APP00016120,2025-09-21,SH0003684,cd_installment,pos_partner,PTR001,7100000,21,0.3458,455000
LN00009545,APP00016121,2025-09-21,SH0001308,cash_loan,digital_app,,30700000,16,0.409,2521000
LN00009546,APP00016122,2025-09-23,SH0002552,two_wheeler_loan,dsa,,30100000,23,0.2591,1674000
LN00009547,APP00016124,2025-09-23,SH0001394,cash_loan,digital_app,,153000000,25,0.312,8399000
LN00009548,APP00016126,2025-09-22,SH0002768,cash_loan,digital_app,,7400000,35,0.2964,318000
LN00009549,APP00016129,2025-09-21,SH0002606,cash_loan,dsa,,5000000,27,0.3576,272000
LN00009550,APP00016131,2025-09-19,SH0002029,cd_installment,pos_partner,PTR009,5000000,17,0.3111,367000
LN00009551,APP00016132,2025-09-22,SH0000026,cash_loan,dsa,,7300000,14,0.3104,628000
LN00009552,APP00016134,2025-09-21,SH0001053,cd_installment,pos_partner,PTR006,16400000,13,0.2651,1465000
LN00009553,APP00016136,2025-09-20,SH0001244,cd_installment,pos_partner,PTR006,10400000,22,0.2429,590000
LN00009554,APP00016139,2025-09-22,SH0002738,cash_loan,digital_app,,4500000,11,0.3729,489000
LN00009555,APP00016140,2025-09-22,SH0000273,two_wheeler_loan,dsa,,15900000,22,0.2626,918000
LN00009556,APP00016141,2025-09-19,SH0000132,cash_loan,dsa,,13800000,10,0.41,1652000
LN00009557,APP00016142,2025-09-24,SH0003506,two_wheeler_loan,pos_partner,PTR016,18900000,26,0.2704,968000
LN00009558,APP00016150,2025-09-25,SH0002938,cd_installment,pos_partner,PTR001,2500000,12,0.2238,234000
LN00009559,APP00016151,2025-09-25,SH0000216,credit_card_loan,telesales,,1700000,11,0.37,185000
LN00009560,APP00016153,2025-09-23,SH0002340,cash_loan,digital_app,,19600000,14,0.2881,1665000
LN00009561,APP00016155,2025-09-23,SH0002501,credit_card_loan,telesales,,1700000,10,0.267,191000
LN00009562,APP00016156,2025-09-23,SH0000267,cash_loan,digital_app,,92900000,33,0.3855,4607000
LN00009563,APP00016157,2025-09-22,SH0000212,cd_installment,pos_partner,PTR001,17000000,10,0.3442,1980000
