customer_id,segment,province,income_band,risk_grade,birth_year,gender
SH0003527,mass,Long An,under_10m,A,1981,male
SH0003528,mass,Nghe An,over_25m,D,1999,female
SH0003529,emerging_affluent,Dong Nai,under_10m,C,1999,female
SH0003530,mass,Nghe An,under_10m,C,1981,male
SH0003531,mass,Da Nang,under_10m,D,1984,male
SH0003532,emerging_affluent,Nghe An,over_25m,C,1981,male
SH0003533,mass,Thanh Hoa,over_25m,B,1990,male
SH0003534,mass,Bac Ninh,over_25m,D,1988,female
SH0003535,mass,Binh Duong,under_10m,B,1973,female
SH0003536,mass,Can Tho,10m_to_25m,B,1968,male
SH0003537,emerging_affluent,Binh Duong,under_10m,D,2005,female
SH0003538,emerging_affluent,Binh Duong,under_10m,E,2000,female
SH0003539,emerging_affluent,Ho Chi Minh City,10m_to_25m,A,1968,male
SH0003540,mass,Binh Duong,over_25m,C,1968,male
SH0003541,mass,Binh Duong,under_10m,B,1996,male
SH0003542,mass,Nghe An,under_10m,C,1991,female
SH0003543,emerging_affluent,Ha Noi,under_10m,D,2005,male
SH0003544,mass,Long An,over_25m,C,1977,female
SH0003545,emerging_affluent,Ha Noi,10m_to_25m,A,1977,male
SH0003546,emerging_affluent,Ha Noi,over_25m,A,1992,female
SH0003547,mass,Binh Duong,10m_to_25m,C,2003,female
SH0003548,mass,Dong Nai,under_10m,C,1979,female
SH0003549,mass,Ha Noi,under_10m,E,1975,female
SH0003550,emerging_affluent,Ho Chi Minh City,under_10m,C,1998,female
SH0003551,mass,Binh Duong,10m_to_25m,C,1972,male
SH0003552,mass,Dong Nai,10m_to_25m,E,2001,female
SH0003553,mass,Binh Duong,10m_to_25m,A,1976,male
SH0003554,mass,Thanh Hoa,under_10m,D,1983,female
SH0003555,mass,Thanh Hoa,10m_to_25m,A,1988,male
SH0003556,mass,Ha Noi,under_10m,A,2003,female
SH0003557,mass,Khanh Hoa,10m_to_25m,A,1966,male
SH0003558,mass,Ho Chi Minh City,over_25m,B,1965,female
SH0003559,emerging_affluent,Thanh Hoa,over_25m,C,2005,female
SH0003560,emerging_affluent,Ha Noi,10m_to_25m,A,1996,male
SH0003561,mass,Ho Chi Minh City,under_10m,B,1981,male
SH0003562,mass,Ha Noi,under_10m,C,1979,male
SH0003563,mass,Bac Ninh,10m_to_25m,D,1977,male
SH0003564,mass,Ho Chi Minh City,10m_to_25m,C,1994,female
SH0003565,mass,Hai Phong,10m_to_25m,E,1988,male
SH0003566,mass,Ha Noi,under_10m,D,1965,male
SH0003567,mass,Ha Noi,over_25m,C,1978,male
SH0003568,mass,Dong Nai,10m_to_25m,D,1978,male
SH0003569,mass,Ho Chi Minh City,over_25m,B,1967,male
SH0003570,emerging_affluent,Thanh Hoa,10m_to_25m,B,1981,female
SH0003571,emerging_affluent,Long An,under_10m,C,1993,male
SH0003572,mass,Dong Nai,under_10m,A,1992,female
SH0003573,mass,Khanh Hoa,under_10m,C,1977,female
SH0003574,emerging_affluent,Dong Nai,10m_to_25m,C,2000,female
SH0003575,mass,Ho Chi Minh City,under_10m,D,1979,female
SH0003576,mass,Hai Phong,under_10m,E,1987,male
SH0003577,mass,Long An,under_10m,D,1966,female
SH0003578,mass,Dong Nai,10m_to_25m,C,1973,female
SH0003579,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1971,female
SH0003580,mass,Ho Chi Minh City,under_10m,B,2000,male
SH0003581,mass,Thanh Hoa,10m_to_25m,D,2003,male
SH0003582,mass,Dong Nai,under_10m,C,2000,male
SH0003583,mass,Long An,under_10m,C,1991,female
SH0003584,mass,Thanh Hoa,10m_to_25m,C,1983,male
SH0003585,mass,Dong Nai,under_10m,D,1974,male
SH0003586,mass,Bac Ninh,10m_to_25m,D,1983,male
SH0003587,mass,Hai Phong,10m_to_25m,B,1974,female
SH0003588,mass,Da Nang,under_10m,B,1984,female
SH0003589,mass,Binh Duong,over_25m,B,1989,male
SH0003590,emerging_affluent,Ho Chi Minh City,under_10m,B,1987,male
SH0003591,mass,Hai Phong,under_10m,D,1991,male
SH0003592,mass,Da Nang,over_25m,C,1972,female
SH0003593,mass,Ho Chi Minh City,10m_to_25m,D,1975,female
SH0003594,emerging_affluent,Khanh Hoa,under_10m,D,1982,male
SH0003595,mass,Ho Chi Minh City,under_10m,A,1996,female
SH0003596,mass,Khanh Hoa,under_10m,B,1982,male
SH0003597,emerging_affluent,Ha Noi,10m_to_25m,B,1972,female
SH0003598,mass,Ho Chi Minh City,under_10m,D,1999,female
SH0003599,mass,Da Nang,over_25m,A,1970,male
SH0003600,mass,Ha Noi,under_10m,C,2005,male
SH0003601,mass,Hai Phong,10m_to_25m,A,1989,female
SH0003602,mass,Ha Noi,under_10m,C,1994,male
SH0003603,mass,Nghe An,10m_to_25m,B,1990,female
SH0003604,emerging_affluent,Ho Chi Minh City,over_25m,E,1986,male
SH0003605,mass,Ho Chi Minh City,10m_to_25m,E,1998,male
SH0003606,emerging_affluent,Ho Chi Minh City,10m_to_25m,E,2005,female
SH0003607,emerging_affluent,Ho Chi Minh City,over_25m,C,1998,male
SH0003608,mass,Ha Noi,over_25m,E,1966,female
SH0003609,emerging_affluent,Thanh Hoa,10m_to_25m,D,1979,female
SH0003610,emerging_affluent,Thanh Hoa,under_10m,D,1990,male
SH0003611,emerging_affluent,Ha Noi,over_25m,B,1994,male
SH0003612,emerging_affluent,Da Nang,over_25m,D,1998,male
SH0003613,emerging_affluent,Can Tho,10m_to_25m,C,1973,male
SH0003614,mass,Khanh Hoa,under_10m,D,2000,female
SH0003615,mass,Dong Nai,under_10m,B,1970,male
SH0003616,mass,Da Nang,under_10m,B,1996,female
SH0003617,mass,Ho Chi Minh City,10m_to_25m,D,1970,male
SH0003618,emerging_affluent,Hai Phong,10m_to_25m,C,1990,male
SH0003619,mass,Ha Noi,over_25m,B,1978,female
SH0003620,mass,Khanh Hoa,under_10m,E,1984,male
SH0003621,mass,Ha Noi,10m_to_25m,B,1982,male
SH0003622,emerging_affluent,Ha Noi,under_10m,E,1993,male
SH0003623,mass,Nghe An,under_10m,C,1999,male
SH0003624,mass,Long An,over_25m,E,1975,female
SH0003625,emerging_affluent,Ho Chi Minh City,over_25m,C,1970,male
SH0003626,mass,Ho Chi Minh City,over_25m,C,2005,male
SH0003627,mass,Ho Chi Minh City,10m_to_25m,A,1966,male
SH0003628,emerging_affluent,Can Tho,10m_to_25m,C,1969,female
SH0003629,mass,Binh Duong,under_10m,A,2004,female
SH0003630,mass,Nghe An,over_25m,E,2002,male
SH0003631,mass,Thanh Hoa,10m_to_25m,B,1992,male
SH0003632,emerging_affluent,Bac Ninh,10m_to_25m,B,1994,male
SH0003633,mass,Thanh Hoa,under_10m,B,1978,female
SH0003634,mass,Khanh Hoa,10m_to_25m,C,1982,female
SH0003635,mass,Hai Phong,10m_to_25m,A,1988,female
SH0003636,emerging_affluent,Ha Noi,10m_to_25m,C,1998,female
SH0003637,emerging_affluent,Da Nang,over_25m,A,1970,male
SH0003638,mass,Dong Nai,10m_to_25m,C,1974,female
SH0003639,emerging_affluent,Ho Chi Minh City,under_10m,C,1983,male
SH0003640,mass,Ho Chi Minh City,under_10m,D,1965,female
SH0003641,mass,Can Tho,under_10m,D,2000,female
SH0003642,mass,Ho Chi Minh City,10m_to_25m,B,2000,male
SH0003643,mass,Can Tho,10m_to_25m,C,1995,male
SH0003644,mass,Ho Chi Minh City,under_10m,D,1978,male
SH0003645,mass,Bac Ninh,10m_to_25m,D,1969,female
SH0003646,mass,Ho Chi Minh City,under_10m,C,1974,female
SH0003647,mass,Ho Chi Minh City,over_25m,E,1999,male
SH0003648,emerging_affluent,Long An,under_10m,A,2000,male
SH0003649,mass,Long An,10m_to_25m,C,1990,male
SH0003650,emerging_affluent,Ho Chi Minh City,under_10m,B,1990,male
SH0003651,mass,Dong Nai,under_10m,A,1974,male
SH0003652,mass,Thanh Hoa,under_10m,E,1980,female
SH0003653,mass,Bac Ninh,under_10m,D,1971,male
SH0003654,mass,Thanh Hoa,under_10m,A,1971,female
SH0003655,mass,Ha Noi,under_10m,E,1969,male
SH0003656,mass,Can Tho,10m_to_25m,C,1991,female
SH0003657,emerging_affluent,Nghe An,under_10m,C,1965,female
SH0003658,mass,Hai Phong,under_10m,A,2000,male
SH0003659,mass,Ha Noi,over_25m,C,2000,female
SH0003660,mass,Thanh Hoa,10m_to_25m,A,1987,male
SH0003661,emerging_affluent,Ha Noi,under_10m,D,1992,male
SH0003662,mass,Ho Chi Minh City,10m_to_25m,C,2004,male
SH0003663,emerging_affluent,Ha Noi,under_10m,D,1988,male
SH0003664,mass,Long An,over_25m,C,1974,male
SH0003665,emerging_affluent,Long An,10m_to_25m,B,1999,male
SH0003666,emerging_affluent,Ha Noi,under_10m,A,1966,male
SH0003667,emerging_affluent,Hai Phong,under_10m,B,1985,female
SH0003668,mass,Khanh Hoa,over_25m,C,1968,male
SH0003669,mass,Nghe An,10m_to_25m,B,2002,male
SH0003670,emerging_affluent,Ha Noi,over_25m,D,1975,male
SH0003671,mass,Bac Ninh,10m_to_25m,C,1969,male
SH0003672,mass,Can Tho,10m_to_25m,C,1973,female
SH0003673,mass,Da Nang,10m_to_25m,B,1967,male
SH0003674,emerging_affluent,Binh Duong,10m_to_25m,D,1971,female
SH0003675,mass,Long An,over_25m,C,1975,female
SH0003676,emerging_affluent,Da Nang,under_10m,E,1994,female
SH0003677,mass,Long An,10m_to_25m,C,2003,male
SH0003678,emerging_affluent,Nghe An,10m_to_25m,D,1970,male
SH0003679,emerging_affluent,Nghe An,10m_to_25m,C,1969,male
SH0003680,mass,Dong Nai,over_25m,D,1966,female
SH0003681,mass,Thanh Hoa,10m_to_25m,D,1971,female
SH0003682,mass,Ho Chi Minh City,under_10m,C,1999,male
SH0003683,mass,Binh Duong,under_10m,B,1977,female
SH0003684,mass,Thanh Hoa,over_25m,D,1971,male
SH0003685,mass,Ho Chi Minh City,over_25m,A,1999,male
SH0003686,mass,Ha Noi,10m_to_25m,D,1970,male
SH0003687,mass,Ho Chi Minh City,under_10m,B,1996,female
SH0003688,mass,Binh Duong,10m_to_25m,C,1993,male
SH0003689,emerging_affluent,Long An,10m_to_25m,D,1978,female
SH0003690,mass,Can Tho,under_10m,A,1994,male
SH0003691,emerging_affluent,Ha Noi,over_25m,B,1977,male
SH0003692,mass,Bac Ninh,over_25m,D,1990,female
SH0003693,emerging_affluent,Ha Noi,under_10m,A,1975,female
SH0003694,mass,Dong Nai,over_25m,C,2003,female
SH0003695,mass,Da Nang,under_10m,D,1986,female
SH0003696,emerging_affluent,Thanh Hoa,10m_to_25m,B,1986,female
SH0003697,mass,Can Tho,under_10m,C,1998,male
SH0003698,mass,Ho Chi Minh City,10m_to_25m,B,2004,female
SH0003699,emerging_affluent,Ha Noi,over_25m,B,1980,male
SH0003700,mass,Nghe An,over_25m,B,1970,male
SH0003701,mass,Nghe An,under_10m,A,1985,female
SH0003702,emerging_affluent,Ho Chi Minh City,under_10m,D,2002,male
SH0003703,mass,Ha Noi,under_10m,D,2002,male
SH0003704,emerging_affluent,Ho Chi Minh City,under_10m,C,1976,male
SH0003705,mass,Ho Chi Minh City,under_10m,D,1983,male
SH0003706,mass,Thanh Hoa,10m_to_25m,D,2000,male
SH0003707,emerging_affluent,Can Tho,over_25m,A,1985,female
SH0003708,mass,Can Tho,10m_to_25m,B,1988,female
SH0003709,mass,Long An,over_25m,B,2005,male
SH0003710,mass,Ha Noi,under_10m,B,1988,male
SH0003711,mass,Long An,10m_to_25m,C,1988,female
SH0003712,mass,Ho Chi Minh City,over_25m,B,2003,female
SH0003713,mass,Da Nang,over_25m,C,2002,female
SH0003714,mass,Khanh Hoa,10m_to_25m,C,2002,female
SH0003715,mass,Da Nang,under_10m,D,1990,female
SH0003716,mass,Long An,10m_to_25m,D,1969,female
SH0003717,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1965,male
SH0003718,mass,Ha Noi,under_10m,B,1971,female
SH0003719,mass,Ho Chi Minh City,under_10m,C,1998,male
SH0003720,emerging_affluent,Binh Duong,10m_to_25m,D,1988,female
SH0003721,mass,Hai Phong,under_10m,A,1988,female
SH0003722,mass,Thanh Hoa,over_25m,A,1987,female
SH0003723,emerging_affluent,Thanh Hoa,10m_to_25m,D,1977,female
SH0003724,mass,Bac Ninh,10m_to_25m,C,1993,male
SH0003725,emerging_affluent,Ha Noi,over_25m,E,1980,female
SH0003726,mass,Dong Nai,under_10m,C,1980,male
SH0003727,emerging_affluent,Nghe An,over_25m,D,1975,female
SH0003728,emerging_affluent,Ho Chi Minh City,under_10m,B,1965,female
SH0003729,mass,Khanh Hoa,10m_to_25m,D,1995,male
SH0003730,mass,Ho Chi Minh City,10m_to_25m,B,2001,female
SH0003731,emerging_affluent,Ho Chi Minh City,over_25m,C,1971,female
SH0003732,mass,Ha Noi,under_10m,C,2003,female
SH0003733,mass,Binh Duong,over_25m,C,1965,male
SH0003734,mass,Dong Nai,under_10m,C,1979,female
SH0003735,mass,Bac Ninh,under_10m,C,1986,male
SH0003736,mass,Nghe An,10m_to_25m,C,1971,male
SH0003737,mass,Khanh Hoa,10m_to_25m,C,2005,male
SH0003738,mass,Ha Noi,under_10m,D,1991,female
SH0003739,emerging_affluent,Ho Chi Minh City,10m_to_25m,E,2005,female
SH0003740,mass,Ha Noi,10m_to_25m,C,1978,female
SH0003741,mass,Nghe An,10m_to_25m,C,1968,male
SH0003742,mass,Ho Chi Minh City,under_10m,C,1982,male
SH0003743,mass,Binh Duong,10m_to_25m,B,1970,male
SH0003744,mass,Binh Duong,under_10m,C,1980,male
SH0003745,mass,Can Tho,10m_to_25m,D,2005,female
SH0003746,mass,Hai Phong,10m_to_25m,E,2002,male
SH0003747,mass,Bac Ninh,10m_to_25m,B,1985,female
SH0003748,mass,Da Nang,over_25m,B,1970,male
SH0003749,mass,Ho Chi Minh City,over_25m,D,1974,male
SH0003750,mass,Ho Chi Minh City,10m_to_25m,C,1992,female
SH0003751,emerging_affluent,Ha Noi,10m_to_25m,E,1968,female
SH0003752,mass,Can Tho,over_25m,B,1994,female
SH0003753,mass,Ho Chi Minh City,10m_to_25m,D,1969,male
SH0003754,mass,Bac Ninh,10m_to_25m,A,1976,female
SH0003755,mass,Hai Phong,under_10m,C,1986,female
SH0003756,mass,Bac Ninh,10m_to_25m,D,1979,male
SH0003757,mass,Ha Noi,under_10m,C,1992,female
SH0003758,emerging_affluent,Dong Nai,over_25m,E,1995,male
SH0003759,mass,Khanh Hoa,over_25m,A,1993,female
SH0003760,emerging_affluent,Khanh Hoa,10m_to_25m,C,2001,male
SH0003761,mass,Da Nang,10m_to_25m,A,1995,female
SH0003762,mass,Can Tho,10m_to_25m,C,2000,female
SH0003763,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1977,female
SH0003764,emerging_affluent,Can Tho,10m_to_25m,E,2000,female
SH0003765,mass,Bac Ninh,10m_to_25m,C,1990,female
SH0003766,mass,Binh Duong,over_25m,C,1965,male
SH0003767,mass,Thanh Hoa,under_10m,D,1996,female
SH0003768,mass,Ha Noi,10m_to_25m,B,1979,male
SH0003769,mass,Nghe An,under_10m,E,1991,male
SH0003770,mass,Hai Phong,10m_to_25m,D,1992,male
SH0003771,mass,Dong Nai,10m_to_25m,B,1992,male
SH0003772,mass,Hai Phong,under_10m,B,1979,female
SH0003773,mass,Ha Noi,10m_to_25m,C,1972,female
SH0003774,mass,Ha Noi,10m_to_25m,B,1993,female
SH0003775,mass,Hai Phong,under_10m,D,1975,male
SH0003776,mass,Dong Nai,over_25m,D,1965,male
SH0003777,mass,Ha Noi,under_10m,D,1997,female
SH0003778,emerging_affluent,Bac Ninh,10m_to_25m,D,1989,male
SH0003779,mass,Binh Duong,over_25m,C,1992,female
SH0003780,mass,Long An,under_10m,E,1989,male
SH0003781,emerging_affluent,Binh Duong,10m_to_25m,A,1988,male
SH0003782,mass,Can Tho,10m_to_25m,B,1974,male
SH0003783,emerging_affluent,Bac Ninh,under_10m,E,2003,female
SH0003784,mass,Long An,under_10m,C,2004,female
SH0003785,mass,Ha Noi,over_25m,D,1978,female
SH0003786,emerging_affluent,Bac Ninh,10m_to_25m,B,1974,female
SH0003787,mass,Hai Phong,10m_to_25m,D,1984,female
SH0003788,mass,Can Tho,under_10m,B,1996,male
SH0003789,emerging_affluent,Ha Noi,10m_to_25m,D,1994,female
SH0003790,mass,Bac Ninh,under_10m,C,1982,male
SH0003791,mass,Long An,under_10m,B,1992,male
SH0003792,mass,Can Tho,10m_to_25m,C,1969,female
SH0003793,mass,Ho Chi Minh City,under_10m,B,1973,male
SH0003794,mass,Ha Noi,under_10m,B,2003,male
SH0003795,emerging_affluent,Ho Chi Minh City,under_10m,B,1976,male
SH0003796,mass,Ho Chi Minh City,under_10m,D,1986,female
SH0003797,mass,Bac Ninh,under_10m,D,1973,female
SH0003798,mass,Da Nang,10m_to_25m,B,2005,male
SH0003799,mass,Da Nang,under_10m,D,1989,male
SH0003800,mass,Hai Phong,10m_to_25m,C,1984,male
SH0003801,mass,Khanh Hoa,10m_to_25m,B,1985,male
SH0003802,emerging_affluent,Da Nang,under_10m,C,1972,male
SH0003803,emerging_affluent,Da Nang,under_10m,C,1984,female
SH0003804,mass,Ha Noi,under_10m,C,1991,male
SH0003805,mass,Khanh Hoa,over_25m,C,1980,male
SH0003806,mass,Khanh Hoa,10m_to_25m,D,1981,female
SH0003807,mass,Khanh Hoa,under_10m,E,1984,female
SH0003808,emerging_affluent,Ha Noi,10m_to_25m,E,1992,female
SH0003809,mass,Hai Phong,10m_to_25m,B,1987,male
SH0003810,emerging_affluent,Da Nang,over_25m,A,2002,male
SH0003811,mass,Can Tho,under_10m,D,1968,male
SH0003812,mass,Ha Noi,under_10m,D,1977,female
SH0003813,mass,Bac Ninh,under_10m,E,1982,male
SH0003814,mass,Hai Phong,over_25m,D,1993,male
SH0003815,emerging_affluent,Can Tho,over_25m,D,1984,female
SH0003816,mass,Nghe An,10m_to_25m,D,1999,male
SH0003817,mass,Nghe An,over_25m,B,1969,male
SH0003818,mass,Ha Noi,over_25m,D,2004,female
SH0003819,emerging_affluent,Ho Chi Minh City,10m_to_25m,D,1979,female
SH0003820,mass,Ha Noi,over_25m,C,2003,female
SH0003821,emerging_affluent,Can Tho,under_10m,D,2002,male
SH0003822,emerging_affluent,Can Tho,under_10m,B,1981,female
SH0003823,mass,Thanh Hoa,10m_to_25m,C,1970,female
SH0003824,emerging_affluent,Thanh Hoa,10m_to_25m,E,2001,female
SH0003825,mass,Ho Chi Minh City,under_10m,C,1996,male
SH0003826,mass,Ha Noi,10m_to_25m,C,1998,female
SH0003827,emerging_affluent,Ho Chi Minh City,under_10m,C,1996,female
SH0003828,mass,Ho Chi Minh City,under_10m,D,1978,female
SH0003829,emerging_affluent,Ha Noi,under_10m,D,1979,male
SH0003830,mass,Da Nang,10m_to_25m,C,2001,male
SH0003831,mass,Thanh Hoa,under_10m,C,1965,male
SH0003832,emerging_affluent,Ha Noi,10m_to_25m,A,2005,male
SH0003833,emerging_affluent,Ha Noi,10m_to_25m,C,1969,female
SH0003834,emerging_affluent,Ha Noi,10m_to_25m,B,2003,female
SH0003835,mass,Ha Noi,over_25m,E,2005,male
SH0003836,mass,Khanh Hoa,under_10m,E,1976,male
SH0003837,mass,Nghe An,under_10m,B,1991,female
SH0003838,mass,Binh Duong,over_25m,C,1969,male
SH0003839,mass,Ha Noi,under_10m,C,1968,female
SH0003840,mass,Ha Noi,under_10m,B,1996,female
SH0003841,mass,Ho Chi Minh City,10m_to_25m,E,1976,male
SH0003842,mass,Nghe An,under_10m,A,1979,female
SH0003843,mass,Khanh Hoa,10m_to_25m,C,1978,female
SH0003844,mass,Binh Duong,over_25m,C,1999,female
SH0003845,emerging_affluent,Thanh Hoa,under_10m,A,1981,female
SH0003846,mass,Can Tho,10m_to_25m,E,1974,female
SH0003847,mass,Ha Noi,under_10m,E,1986,male
SH0003848,mass,Ha Noi,under_10m,C,1993,male
SH0003849,mass,Ho Chi Minh City,10m_to_25m,D,1982,male
SH0003850,emerging_affluent,Khanh Hoa,under_10m,D,1987,male
SH0003851,emerging_affluent,Dong Nai,under_10m,D,1970,male
SH0003852,emerging_affluent,Ha Noi,under_10m,C,1978,male
SH0003853,mass,Khanh Hoa,10m_to_25m,D,1999,female
SH0003854,mass,Ha Noi,under_10m,C,2003,male
SH0003855,mass,Can Tho,under_10m,A,1990,male
SH0003856,emerging_affluent,Thanh Hoa,10m_to_25m,B,1993,female
SH0003857,mass,Long An,under_10m,B,1967,male
SH0003858,emerging_affluent,Da Nang,under_10m,D,1985,female
SH0003859,mass,Hai Phong,under_10m,E,1967,male
SH0003860,mass,Ha Noi,under_10m,A,2003,male
SH0003861,mass,Ha Noi,under_10m,C,1974,female
SH0003862,mass,Ha Noi,under_10m,E,1968,male
SH0003863,mass,Da Nang,10m_to_25m,D,1972,male
SH0003864,mass,Bac Ninh,10m_to_25m,B,1995,female
SH0003865,mass,Binh Duong,under_10m,A,1981,male
SH0003866,mass,Ha Noi,10m_to_25m,C,1982,male
SH0003867,mass,Ha Noi,10m_to_25m,B,1985,male
SH0003868,mass,Ha Noi,over_25m,D,1979,male
SH0003869,mass,Dong Nai,under_10m,C,1999,male
SH0003870,mass,Nghe An,over_25m,B,1986,female
SH0003871,mass,Ho Chi Minh City,under_10m,C,1995,male
SH0003872,mass,Nghe An,under_10m,C,1980,female
SH0003873,mass,Nghe An,under_10m,A,1974,male
SH0003874,emerging_affluent,Hai Phong,10m_to_25m,B,1984,female
SH0003875,mass,Ho Chi Minh City,over_25m,D,2004,female
SH0003876,emerging_affluent,Ha Noi,10m_to_25m,B,2000,male
SH0003877,emerging_affluent,Binh Duong,under_10m,C,2003,male
SH0003878,emerging_affluent,Binh Duong,10m_to_25m,D,1998,female
SH0003879,mass,Nghe An,over_25m,E,1995,male
SH0003880,mass,Nghe An,10m_to_25m,D,1976,male
SH0003881,emerging_affluent,Khanh Hoa,10m_to_25m,D,1973,female
SH0003882,emerging_affluent,Hai Phong,under_10m,B,1976,male
SH0003883,mass,Bac Ninh,under_10m,A,1990,male
SH0003884,mass,Nghe An,under_10m,B,2001,female
SH0003885,mass,Dong Nai,over_25m,B,1991,male
SH0003886,emerging_affluent,Can Tho,10m_to_25m,C,1991,female
SH0003887,mass,Ha Noi,over_25m,B,1981,female
SH0003888,emerging_affluent,Hai Phong,10m_to_25m,B,1998,male
SH0003889,emerging_affluent,Ha Noi,10m_to_25m,D,1975,male
SH0003890,emerging_affluent,Ho Chi Minh City,under_10m,B,1979,male
SH0003891,mass,Ha Noi,over_25m,A,1968,female
SH0003892,mass,Khanh Hoa,10m_to_25m,A,1981,male
SH0003893,mass,Thanh Hoa,10m_to_25m,E,2004,male
SH0003894,mass,Thanh Hoa,over_25m,C,1970,female
SH0003895,emerging_affluent,Da Nang,over_25m,C,1981,male
SH0003896,mass,Dong Nai,10m_to_25m,A,1973,female
SH0003897,emerging_affluent,Nghe An,over_25m,B,1968,female
SH0003898,emerging_affluent,Dong Nai,10m_to_25m,B,1973,male
SH0003899,mass,Binh Duong,under_10m,D,1966,female
SH0003900,mass,Thanh Hoa,10m_to_25m,D,1989,female
SH0003901,mass,Ho Chi Minh City,10m_to_25m,E,1969,female
SH0003902,emerging_affluent,Nghe An,10m_to_25m,A,1996,male
SH0003903,emerging_affluent,Binh Duong,under_10m,B,1979,female
SH0003904,emerging_affluent,Thanh Hoa,under_10m,C,1971,female
SH0003905,mass,Khanh Hoa,under_10m,D,1974,female
SH0003906,mass,Binh Duong,10m_to_25m,D,1991,male
SH0003907,mass,Ho Chi Minh City,10m_to_25m,C,1989,male
SH0003908,mass,Binh Duong,10m_to_25m,E,1986,female
SH0003909,mass,Ha Noi,under_10m,D,1974,female
SH0003910,mass,Ha Noi,10m_to_25m,D,1987,male
SH0003911,mass,Ha Noi,10m_to_25m,D,1979,female
SH0003912,emerging_affluent,Bac Ninh,under_10m,C,1987,female
SH0003913,mass,Hai Phong,over_25m,D,1996,female
SH0003914,emerging_affluent,Bac Ninh,10m_to_25m,C,2001,male
SH0003915,mass,Dong Nai,over_25m,B,1996,male
SH0003916,mass,Ha Noi,under_10m,B,1972,male
SH0003917,emerging_affluent,Ho Chi Minh City,under_10m,A,1966,female
SH0003918,mass,Ho Chi Minh City,over_25m,C,1966,male
SH0003919,mass,Khanh Hoa,over_25m,B,1969,female
SH0003920,mass,Binh Duong,under_10m,C,1999,female
SH0003921,mass,Ha Noi,under_10m,D,1998,female
SH0003922,mass,Long An,10m_to_25m,D,1999,female
SH0003923,mass,Binh Duong,10m_to_25m,B,1996,male
SH0003924,mass,Hai Phong,under_10m,C,1970,female
SH0003925,mass,Can Tho,under_10m,C,1984,female
SH0003926,mass,Da Nang,under_10m,C,2003,male
SH0003927,mass,Hai Phong,10m_to_25m,C,1984,female
SH0003928,mass,Khanh Hoa,under_10m,D,1975,male
SH0003929,mass,Dong Nai,over_25m,C,1997,female
SH0003930,mass,Ho Chi Minh City,10m_to_25m,B,1984,male
