snapshot_month,loan_id,outstanding_principal,dpd,dpd_bucket,status,is_restructured
2025-12-31,LN00007830,15978947,70,dpd_60_89,active,false
2025-05-31,LN00007831,8983333,0,current,active,false
2025-06-30,LN00007831,8166667,0,current,active,false
2025-07-31,LN00007831,7350000,0,current,active,false
2025-08-31,LN00007831,6533333,0,current,active,false
2025-09-30,LN00007831,5716667,0,current,active,false
2025-10-31,LN00007831,4900000,0,current,active,false
2025-11-30,LN00007831,4083333,0,current,active,false
2025-12-31,LN00007831,3266667,0,current,active,false
2025-05-31,LN00007832,12870000,0,current,active,false
2025-06-30,LN00007832,11440000,0,current,active,false
2025-07-31,LN00007832,10010000,0,current,active,false
2025-08-31,LN00007832,8580000,0,current,active,false
2025-09-30,LN00007832,7150000,0,current,active,false
2025-10-31,LN00007832,5720000,0,current,active,false
2025-11-30,LN00007832,4290000,0,current,active,false
2025-12-31,LN00007832,2860000,0,current,active,false
2025-05-31,LN00007833,10666667,0,current,active,false
2025-06-30,LN00007833,10333333,29,dpd_1_29,active,false
2025-07-31,LN00007833,10000000,31,dpd_30_59,active,false
2025-08-31,LN00007833,9666667,32,dpd_30_59,active,false
2025-09-30,LN00007833,9333333,33,dpd_30_59,active,false
2025-10-31,LN00007833,9000000,33,dpd_30_59,active,false
2025-11-30,LN00007833,8666667,35,dpd_30_59,active,false
2025-12-31,LN00007833,8333333,0,current,active,false
2025-05-31,LN00007834,7920000,0,current,active,false
2025-06-30,LN00007834,5940000,0,current,active,false
2025-07-31,LN00007834,3960000,0,current,active,false
2025-08-31,LN00007834,1980000,0,current,active,false
2025-09-30,LN00007834,0,0,current,closed,false
2025-05-31,LN00007835,4615385,0,current,active,false
2025-06-30,LN00007835,4430769,0,current,active,false
2025-07-31,LN00007835,4246154,0,current,active,false
2025-08-31,LN00007835,4061538,0,current,active,false
2025-09-30,LN00007835,3876923,0,current,active,false
2025-10-31,LN00007835,3692308,0,current,active,false
2025-11-30,LN00007835,3507692,0,current,active,false
2025-12-31,LN00007835,3323077,0,current,active,false
2025-05-31,LN00007836,68850000,0,current,active,false
2025-06-30,LN00007836,66300000,0,current,active,false
2025-07-31,LN00007836,63750000,0,current,active,false
2025-08-31,LN00007836,61200000,0,current,active,false
2025-09-30,LN00007836,58650000,0,current,active,false
2025-10-31,LN00007836,56100000,0,current,active,false
2025-11-30,LN00007836,53550000,0,current,active,false
2025-12-31,LN00007836,51000000,21,dpd_1_29,active,false
2025-05-31,LN00007837,20872222,0,current,active,false
2025-06-30,LN00007837,19644444,0,current,active,false
2025-07-31,LN00007837,18416667,39,dpd_30_59,active,false
2025-08-31,LN00007837,17188889,39,dpd_30_59,active,false
2025-09-30,LN00007837,15961111,41,dpd_30_59,active,false
2025-10-31,LN00007837,14733333,14,dpd_1_29,active,false
2025-11-30,LN00007837,13505556,0,current,active,false
2025-12-31,LN00007837,12277778,0,current,active,false
2025-05-31,LN00007838,1155556,0,current,active,false
2025-06-30,LN00007838,1011111,0,current,active,false
2025-07-31,LN00007838,866667,0,current,active,false
2025-08-31,LN00007838,722222,0,current,active,false
2025-09-30,LN00007838,577778,0,current,active,false
2025-10-31,LN00007838,433333,0,current,active,false
2025-11-30,LN00007838,288889,0,current,active,false
2025-12-31,LN00007838,144444,0,current,active,false
2025-05-31,LN00007839,5942857,0,current,active,false
2025-06-30,LN00007839,5485714,0,current,active,false
2025-07-31,LN00007839,5028571,0,current,active,false
2025-08-31,LN00007839,4571429,23,dpd_1_29,active,false
2025-09-30,LN00007839,4114286,54,dpd_30_59,active,false
2025-10-31,LN00007839,3657143,56,dpd_30_59,active,false
2025-11-30,LN00007839,3200000,57,dpd_30_59,active,false
2025-12-31,LN00007839,2742857,18,dpd_1_29,active,false
2025-05-31,LN00007840,12775000,0,current,active,false
2025-06-30,LN00007840,10950000,0,current,active,false
2025-07-31,LN00007840,9125000,0,current,active,false
2025-08-31,LN00007840,7300000,0,current,active,false
2025-09-30,LN00007840,5475000,0,current,active,false
2025-10-31,LN00007840,3650000,0,current,active,false
2025-11-30,LN00007840,1825000,0,current,active,false
2025-12-31,LN00007840,0,0,current,closed,false
2025-06-30,LN00007841,21000000,0,current,active,false
2025-07-31,LN00007841,20000000,0,current,active,false
2025-08-31,LN00007841,19000000,0,current,active,false
2025-09-30,LN00007841,18000000,0,current,active,false
2025-10-31,LN00007841,17000000,0,current,active,false
2025-11-30,LN00007841,16000000,0,current,active,false
2025-12-31,LN00007841,15000000,0,current,active,false
2025-05-31,LN00007842,2383333,0,current,active,false
2025-06-30,LN00007842,2166667,0,current,active,false
2025-07-31,LN00007842,1950000,0,current,active,false
2025-08-31,LN00007842,1733333,0,current,active,false
2025-09-30,LN00007842,1516667,0,current,active,false
2025-10-31,LN00007842,1300000,0,current,active,false
2025-11-30,LN00007842,1083333,0,current,active,false
2025-12-31,LN00007842,866667,0,current,active,false
2025-06-30,LN00007843,117880000,0,current,active,false
2025-07-31,LN00007843,109460000,41,dpd_30_59,active,false
2025-08-31,LN00007843,101040000,41,dpd_30_59,active,false
2025-09-30,LN00007843,92620000,75,dpd_60_89,active,false
2025-10-31,LN00007843,84200000,76,dpd_60_89,active,false
2025-11-30,LN00007843,75780000,77,dpd_60_89,active,false
2025-12-31,LN00007843,67360000,79,dpd_60_89,active,false
2025-06-30,LN00007844,2044444,0,current,active,false
2025-07-31,LN00007844,1788889,0,current,active,false
2025-08-31,LN00007844,1533333,0,current,active,false
2025-09-30,LN00007844,1277778,0,current,active,false
2025-10-31,LN00007844,1022222,0,current,active,false
2025-11-30,LN00007844,766667,0,current,active,false
2025-12-31,LN00007844,511111,0,current,active,false
2025-06-30,LN00007845,1866667,0,current,active,false
2025-07-31,LN00007845,1733333,0,current,active,false
2025-08-31,LN00007845,1600000,15,dpd_1_29,active,false
2025-09-30,LN00007845,1466667,0,current,active,false
2025-10-31,LN00007845,1333333,0,current,active,false
2025-11-30,LN00007845,1200000,0,current,active,false
2025-12-31,LN00007845,1066667,0,current,active,false
2025-05-31,LN00007846,13794286,0,current,active,false
2025-06-30,LN00007846,13388571,0,current,active,false
2025-07-31,LN00007846,12982857,0,current,active,false
2025-08-31,LN00007846,12577143,0,current,active,false
2025-09-30,LN00007846,12171429,24,dpd_1_29,active,false
2025-10-31,LN00007846,11765714,3,dpd_1_29,active,false
2025-11-30,LN00007846,11360000,4,dpd_1_29,active,false
2025-12-31,LN00007846,10954286,0,current,active,false
2025-05-31,LN00007847,1272727,0,current,active,false
2025-06-30,LN00007847,1145455,0,current,active,false
2025-07-31,LN00007847,1018182,0,current,active,false
2025-08-31,LN00007847,890909,0,current,active,false
2025-09-30,LN00007847,763636,0,current,active,false
2025-10-31,LN00007847,636364,0,current,active,false
2025-11-30,LN00007847,509091,0,current,active,false
2025-12-31,LN00007847,381818,0,current,active,false
2025-06-30,LN00007848,4636364,0,current,active,false
2025-07-31,LN00007848,4172727,0,current,active,false
2025-08-31,LN00007848,3709091,37,dpd_30_59,active,false
2025-09-30,LN00007848,3245455,37,dpd_30_59,active,false
2025-10-31,LN00007848,2781818,39,dpd_30_59,active,false
2025-11-30,LN00007848,2318182,40,dpd_30_59,active,false
2025-12-31,LN00007848,1854545,1,dpd_1_29,active,false
2025-05-31,LN00007849,16153846,0,current,active,false
2025-06-30,LN00007849,14807692,0,current,active,false
2025-07-31,LN00007849,13461538,0,current,active,false
2025-08-31,LN00007849,12115385,0,current,active,false
2025-09-30,LN00007849,10769231,0,current,active,false
2025-10-31,LN00007849,9423077,0,current,active,false
2025-11-30,LN00007849,8076923,0,current,active,false
2025-12-31,LN00007849,6730769,0,current,active,false
2025-05-31,LN00007850,10933333,0,current,active,false
2025-06-30,LN00007850,9566667,0,current,active,false
2025-07-31,LN00007850,8200000,0,current,active,false
2025-08-31,LN00007850,6833333,0,current,active,false
2025-09-30,LN00007850,5466667,0,current,active,false
2025-10-31,LN00007850,4100000,0,current,active,false
2025-11-30,LN00007850,2733333,0,current,active,false
2025-12-31,LN00007850,1366667,0,current,active,false
2025-05-31,LN00007851,27270000,0,current,active,false
2025-06-30,LN00007851,24240000,0,current,active,false
2025-07-31,LN00007851,21210000,16,dpd_1_29,active,false
2025-08-31,LN00007851,18180000,18,dpd_1_29,active,false
2025-09-30,LN00007851,15150000,0,current,active,false
2025-10-31,LN00007851,12120000,26,dpd_1_29,active,false
2025-11-30,LN00007851,9090000,28,dpd_1_29,active,false
2025-12-31,LN00007851,6060000,28,dpd_1_29,active,false
2025-06-30,LN00007852,12884375,0,current,active,false
2025-07-31,LN00007852,12468750,0,current,active,false
2025-08-31,LN00007852,12053125,0,current,active,false
2025-09-30,LN00007852,11637500,0,current,active,false
2025-10-31,LN00007852,11221875,0,current,active,false
2025-11-30,LN00007852,10806250,0,current,active,false
2025-12-31,LN00007852,10390625,0,current,active,false
2025-06-30,LN00007853,36845455,0,current,active,false
2025-07-31,LN00007853,35090909,0,current,active,false
2025-08-31,LN00007853,33336364,0,current,active,false
2025-09-30,LN00007853,31581818,0,current,active,false
2025-10-31,LN00007853,29827273,0,current,active,false
2025-11-30,LN00007853,28072727,0,current,active,false
2025-12-31,LN00007853,26318182,0,current,active,false
2025-06-30,LN00007854,22064516,0,current,active,false
2025-07-31,LN00007854,21329032,0,current,active,false
2025-08-31,LN00007854,20593548,0,current,active,false
2025-09-30,LN00007854,19858065,0,current,active,false
2025-10-31,LN00007854,19122581,0,current,active,false
2025-11-30,LN00007854,18387097,0,current,active,false
2025-12-31,LN00007854,17651613,0,current,active,false
2025-05-31,LN00007855,3857143,0,current,active,false
2025-06-30,LN00007855,3214286,27,dpd_1_29,active,false
2025-07-31,LN00007855,2571429,28,dpd_1_29,active,false
2025-08-31,LN00007855,1928571,1,dpd_1_29,active,false
2025-09-30,LN00007855,1285714,3,dpd_1_29,active,false
2025-10-31,LN00007855,642857,3,dpd_1_29,active,false
2025-11-30,LN00007855,0,0,current,closed,false
2025-06-30,LN00007856,11238889,0,current,active,false
2025-07-31,LN00007856,10577778,0,current,active,false
2025-08-31,LN00007856,9916667,0,current,active,false
2025-09-30,LN00007856,9255556,16,dpd_1_29,active,false
2025-10-31,LN00007856,8594444,16,dpd_1_29,active,false
2025-11-30,LN00007856,7933333,18,dpd_1_29,active,false
2025-12-31,LN00007856,7272222,45,dpd_30_59,active,false
2025-06-30,LN00007857,102925000,0,current,active,false
2025-07-31,LN00007857,98450000,0,current,active,false
2025-08-31,LN00007857,93975000,0,current,active,false
2025-09-30,LN00007857,89500000,0,current,active,false
2025-10-31,LN00007857,85025000,0,current,active,false
2025-11-30,LN00007857,80550000,0,current,active,false
2025-12-31,LN00007857,76075000,0,current,active,false
2025-06-30,LN00007858,74616667,27,dpd_1_29,active,false
2025-07-31,LN00007858,67833333,0,current,active,false
2025-08-31,LN00007858,61050000,0,current,active,false
2025-09-30,LN00007858,54266667,0,current,active,false
2025-10-31,LN00007858,47483333,0,current,active,false
2025-11-30,LN00007858,40700000,37,dpd_30_59,active,false
2025-12-31,LN00007858,33916667,38,dpd_30_59,active,false
2025-06-30,LN00007859,25688889,0,current,active,false
2025-07-31,LN00007859,22477778,0,current,active,false
2025-08-31,LN00007859,19266667,0,current,active,false
2025-09-30,LN00007859,16055556,0,current,active,false
2025-10-31,LN00007859,12844444,31,dpd_30_59,active,false
2025-11-30,LN00007859,9633333,32,dpd_30_59,active,false
2025-12-31,LN00007859,6422222,5,dpd_1_29,active,false
2025-05-31,LN00007860,26476190,0,current,active,false
2025-06-30,LN00007860,25152381,0,current,active,false
2025-07-31,LN00007860,23828571,0,current,active,false
2025-08-31,LN00007860,22504762,0,current,active,false
2025-09-30,LN00007860,21180952,0,current,active,false
2025-10-31,LN00007860,19857143,0,current,active,false
2025-11-30,LN00007860,18533333,0,current,active,false
2025-12-31,LN00007860,17209524,0,current,active,false
2025-06-30,LN00007861,10044444,0,current,active,false
2025-07-31,LN00007861,8788889,0,current,active,false
2025-08-31,LN00007861,7533333,0,current,active,false
2025-09-30,LN00007861,6277778,0,current,active,false
2025-10-31,LN00007861,5022222,0,current,active,false
2025-11-30,LN00007861,3766667,0,current,active,false
2025-12-31,LN00007861,2511111,0,current,active,false
2025-05-31,LN00007862,42000000,0,current,active,false
2025-06-30,LN00007862,39900000,0,current,active,false
2025-07-31,LN00007862,37800000,0,current,active,false
2025-08-31,LN00007862,35700000,0,current,active,false
2025-09-30,LN00007862,33600000,0,current,active,false
2025-10-31,LN00007862,31500000,0,current,active,false
2025-11-30,LN00007862,29400000,23,dpd_1_29,active,false
2025-12-31,LN00007862,27300000,23,dpd_1_29,active,false
2025-05-31,LN00007863,6697059,0,current,active,false
2025-06-30,LN00007863,6494118,0,current,active,false
2025-07-31,LN00007863,6291176,0,current,active,false
2025-08-31,LN00007863,6088235,16,dpd_1_29,active,false
2025-09-30,LN00007863,5885294,18,dpd_1_29,active,false
2025-10-31,LN00007863,5682353,20,dpd_1_29,active,false
2025-11-30,LN00007863,5479412,22,dpd_1_29,active,false
2025-12-31,LN00007863,5276471,24,dpd_1_29,active,false
2025-06-30,LN00007864,2833333,0,current,active,false
2025-07-31,LN00007864,2666667,0,current,active,false
2025-08-31,LN00007864,2500000,0,current,active,false
2025-09-30,LN00007864,2333333,0,current,active,false
2025-10-31,LN00007864,2166667,0,current,active,false
2025-11-30,LN00007864,2000000,0,current,active,false
2025-12-31,LN00007864,1833333,0,current,active,false
2025-05-31,LN00007865,36056667,0,current,active,false
2025-06-30,LN00007865,34813333,0,current,active,false
2025-07-31,LN00007865,33570000,0,current,active,false
2025-08-31,LN00007865,32326667,21,dpd_1_29,active,false
2025-09-30,LN00007865,31083333,21,dpd_1_29,active,false
2025-10-31,LN00007865,29840000,22,dpd_1_29,active,false
2025-11-30,LN00007865,28596667,23,dpd_1_29,active,false
2025-12-31,LN00007865,27353333,23,dpd_1_29,active,false
2025-06-30,LN00007866,193233333,0,current,active,false
2025-07-31,LN00007866,175666667,0,current,active,false
2025-08-31,LN00007866,158100000,0,current,active,false
2025-09-30,LN00007866,140533333,0,current,active,false
2025-10-31,LN00007866,122966667,0,current,active,false
2025-11-30,LN00007866,105400000,0,current,active,false
2025-12-31,LN00007866,87833333,0,current,active,false
2025-06-30,LN00007867,9903846,0,current,active,false
2025-07-31,LN00007867,9507692,0,current,active,false
2025-08-31,LN00007867,9111538,0,current,active,false
2025-09-30,LN00007867,8715385,0,current,active,false
2025-10-31,LN00007867,8319231,19,dpd_1_29,active,false
2025-11-30,LN00007867,7923077,20,dpd_1_29,active,false
2025-12-31,LN00007867,7526923,0,current,active,false
2025-06-30,LN00007868,5683333,0,current,active,false
2025-07-31,LN00007868,5166667,0,current,active,false
2025-08-31,LN00007868,4650000,0,current,active,false
2025-09-30,LN00007868,4133333,0,current,active,false
2025-10-31,LN00007868,3616667,0,current,active,false
2025-11-30,LN00007868,3100000,15,dpd_1_29,active,false
2025-12-31,LN00007868,2583333,15,dpd_1_29,active,false
2025-06-30,LN00007869,5760000,0,current,active,false
2025-07-31,LN00007869,4320000,39,dpd_30_59,active,false
2025-08-31,LN00007869,2880000,40,dpd_30_59,active,false
2025-09-30,LN00007869,1440000,19,dpd_1_29,active,false
2025-10-31,LN00007869,0,0,current,closed,false
2025-06-30,LN00007870,2275000,0,current,active,false
2025-07-31,LN00007870,1950000,0,current,active,false
