month,loan_id,amount_due,amount_collected,bucket_at_due
2025-04-01,LN00006735,1695000,1658099,dpd_1_29
2025-05-01,LN00006735,1695000,1555095,dpd_1_29
2025-06-01,LN00006735,1695000,1660451,current
2025-07-01,LN00006735,1695000,1391421,dpd_1_29
2025-08-01,LN00006735,1695000,1550933,current
2025-09-01,LN00006735,1695000,1687023,current
2025-10-01,LN00006735,1695000,1643512,current
2025-11-01,LN00006735,1695000,1528663,current
2025-12-01,LN00006735,1695000,1559287,current
2025-03-01,LN00006736,1394000,1338880,current
2025-04-01,LN00006736,1394000,1323860,current
2025-05-01,LN00006736,1394000,1303598,current
2025-06-01,LN00006736,1394000,1309320,current
2025-07-01,LN00006736,1394000,1242341,current
2025-08-01,LN00006736,1394000,1246724,current
2025-09-01,LN00006736,1394000,1315216,current
2025-10-01,LN00006736,1394000,1267456,current
2025-11-01,LN00006736,1394000,1324474,current
2025-12-01,LN00006736,1394000,1351261,current
2025-03-01,LN00006737,912000,892207,current
2025-04-01,LN00006737,912000,908075,dpd_1_29
2025-05-01,LN00006737,912000,894511,current
2025-06-01,LN00006737,912000,804788,current
2025-07-01,LN00006737,912000,897444,current
2025-08-01,LN00006737,912000,910275,current
2025-09-01,LN00006737,912000,901898,current
2025-10-01,LN00006737,912000,807143,current
2025-11-01,LN00006737,912000,831107,current
2025-12-01,LN00006737,912000,878180,dpd_1_29
2025-03-01,LN00006738,2283000,2143840,current
2025-04-01,LN00006738,2283000,2177865,dpd_1_29
2025-05-01,LN00006738,2283000,2249082,current
2025-06-01,LN00006738,2283000,2210203,current
2025-07-01,LN00006738,2283000,2029952,current
2025-08-01,LN00006738,2283000,2024988,current
2025-09-01,LN00006738,2283000,2209414,current
2025-10-01,LN00006738,2283000,2199856,current
2025-03-01,LN00006739,950000,894764,current
2025-04-01,LN00006739,950000,943576,current
2025-05-01,LN00006739,950000,940214,current
2025-06-01,LN00006739,950000,908785,current
2025-07-01,LN00006739,950000,855626,current
2025-08-01,LN00006739,950000,886902,current
2025-09-01,LN00006739,950000,909429,current
2025-10-01,LN00006739,950000,852485,current
2025-11-01,LN00006739,950000,855715,current
2025-12-01,LN00006739,950000,913183,current
2025-03-01,LN00006740,975000,965565,current
2025-04-01,LN00006740,975000,926436,dpd_1_29
2025-05-01,LN00006740,975000,893504,current
2025-06-01,LN00006740,975000,879883,current
2025-07-01,LN00006740,975000,886213,current
2025-08-01,LN00006740,975000,895408,current
2025-09-01,LN00006740,975000,862041,current
2025-10-01,LN00006740,975000,887424,current
2025-11-01,LN00006740,975000,909991,current
2025-03-01,LN00006741,986000,927494,current
2025-04-01,LN00006741,986000,959784,dpd_1_29
2025-05-01,LN00006741,986000,800398,dpd_1_29
2025-06-01,LN00006741,986000,873373,dpd_1_29
2025-07-01,LN00006741,986000,708573,dpd_30_59
2025-08-01,LN00006741,986000,371554,dpd_60_89
2025-09-01,LN00006741,986000,328121,dpd_60_89
2025-10-01,LN00006741,986000,379531,dpd_60_89
2025-11-01,LN00006741,986000,417260,dpd_60_89
2025-12-01,LN00006741,986000,71343,dpd_90_plus
2025-03-01,LN00006742,548000,513356,current
2025-04-01,LN00006742,548000,524418,current
2025-05-01,LN00006742,548000,530757,current
2025-06-01,LN00006742,548000,486065,current
2025-07-01,LN00006742,548000,523488,dpd_1_29
2025-08-01,LN00006742,548000,490965,current
2025-09-01,LN00006742,548000,494137,current
2025-10-01,LN00006742,548000,497574,current
2025-11-01,LN00006742,548000,490816,current
2025-12-01,LN00006742,548000,523324,current
2025-03-01,LN00006743,950000,923045,current
2025-04-01,LN00006743,950000,888397,current
2025-05-01,LN00006743,950000,918109,current
2025-06-01,LN00006743,950000,866234,current
2025-07-01,LN00006743,950000,884253,current
2025-08-01,LN00006743,950000,856461,current
2025-09-01,LN00006743,950000,869071,current
2025-10-01,LN00006743,950000,903314,current
2025-11-01,LN00006743,950000,896809,current
2025-12-01,LN00006743,950000,925997,current
2025-03-01,LN00006744,2989000,2737812,current
2025-04-01,LN00006744,2989000,2977288,current
2025-05-01,LN00006744,2989000,2819119,current
2025-06-01,LN00006744,2989000,2871060,current
2025-07-01,LN00006744,2989000,2931188,current
2025-08-01,LN00006744,2989000,2706177,current
2025-09-01,LN00006744,2989000,2802644,current
2025-10-01,LN00006744,2989000,2900928,current
2025-11-01,LN00006744,2989000,2676752,current
2025-12-01,LN00006744,2989000,2764953,current
2025-03-01,LN00006745,2264000,2140053,current
2025-04-01,LN00006745,2264000,2236931,dpd_1_29
2025-05-01,LN00006745,2264000,1444166,dpd_30_59
2025-06-01,LN00006745,2264000,2231426,current
2025-07-01,LN00006745,2264000,2141374,current
2025-08-01,LN00006745,2264000,2256461,current
2025-09-01,LN00006745,2264000,2038528,current
2025-10-01,LN00006745,2264000,2106102,current
2025-11-01,LN00006745,2264000,2226459,current
2025-12-01,LN00006745,2264000,2210135,current
2025-03-01,LN00006746,991000,874208,current
2025-04-01,LN00006746,991000,914588,current
2025-05-01,LN00006746,991000,948628,current
2025-06-01,LN00006746,991000,909617,current
2025-07-01,LN00006746,991000,966255,current
2025-08-01,LN00006746,991000,875814,current
2025-09-01,LN00006746,991000,874929,current
2025-10-01,LN00006746,991000,978870,current
2025-11-01,LN00006746,991000,919090,current
2025-12-01,LN00006746,991000,937877,current
2025-03-01,LN00006747,1053000,934331,current
2025-04-01,LN00006747,1053000,933472,current
2025-05-01,LN00006747,1053000,1017365,current
2025-06-01,LN00006747,1053000,1044878,current
2025-07-01,LN00006747,1053000,1009287,current
2025-08-01,LN00006747,1053000,1034552,current
2025-09-01,LN00006747,1053000,987330,current
2025-10-01,LN00006747,1053000,1019427,current
2025-11-01,LN00006747,1053000,939614,current
2025-12-01,LN00006747,1053000,1027354,current
2025-03-01,LN00006748,362000,340641,current
2025-04-01,LN00006748,362000,352358,current
2025-05-01,LN00006748,362000,329815,current
2025-06-01,LN00006748,362000,346444,current
2025-07-01,LN00006748,362000,336906,current
2025-08-01,LN00006748,362000,320896,current
2025-09-01,LN00006748,362000,319749,current
2025-10-01,LN00006748,362000,346679,current
2025-11-01,LN00006748,362000,347089,current
2025-12-01,LN00006748,362000,340752,current
2025-03-01,LN00006749,7245000,6497455,current
2025-04-01,LN00006749,7245000,6510846,current
2025-05-01,LN00006749,7245000,6828439,current
2025-06-01,LN00006749,7245000,6733896,current
2025-07-01,LN00006749,7245000,7106055,current
2025-08-01,LN00006749,7245000,6801516,current
2025-09-01,LN00006749,7245000,6838301,current
2025-10-01,LN00006749,7245000,6835034,current
2025-11-01,LN00006749,7245000,6493592,current
2025-12-01,LN00006749,7245000,7228378,current
2025-03-01,LN00006750,301000,276939,current
2025-04-01,LN00006750,301000,268868,current
2025-05-01,LN00006750,301000,283312,current
2025-06-01,LN00006750,301000,297647,current
2025-07-01,LN00006750,301000,281970,current
2025-08-01,LN00006750,301000,273701,current
2025-09-01,LN00006750,301000,283048,current
2025-10-01,LN00006750,301000,273936,current
2025-11-01,LN00006750,301000,292965,current
2025-12-01,LN00006750,301000,287372,current
2025-03-01,LN00006751,4718000,4641515,current
2025-04-01,LN00006751,4718000,4678762,current
2025-05-01,LN00006751,4718000,3962674,dpd_1_29
2025-06-01,LN00006751,4718000,4533377,current
2025-07-01,LN00006751,4718000,4374171,current
2025-08-01,LN00006751,4718000,4712690,current
2025-09-01,LN00006751,4718000,4377358,current
2025-10-01,LN00006751,4718000,4232327,current
2025-11-01,LN00006751,4718000,4305127,current
2025-03-01,LN00006752,4466000,4233572,current
2025-04-01,LN00006752,4466000,4005147,current
2025-05-01,LN00006752,4466000,4032641,current
2025-06-01,LN00006752,4466000,4082359,current
2025-07-01,LN00006752,4466000,4148103,current
2025-08-01,LN00006752,4466000,3971776,current
2025-09-01,LN00006752,4466000,4432780,current
2025-10-01,LN00006752,4466000,3957369,current
2025-03-01,LN00006753,223000,198163,current
2025-04-01,LN00006753,223000,216286,dpd_1_29
2025-05-01,LN00006753,223000,214593,current
2025-06-01,LN00006753,223000,214060,current
2025-07-01,LN00006753,223000,209307,current
2025-08-01,LN00006753,223000,200083,current
2025-09-01,LN00006753,223000,209993,current
2025-10-01,LN00006753,223000,208051,dpd_1_29
2025-11-01,LN00006753,223000,180912,dpd_1_29
2025-12-01,LN00006753,223000,220593,current
2025-03-01,LN00006754,2174000,2100613,current
2025-04-01,LN00006754,2174000,2004541,current
2025-05-01,LN00006754,2174000,1919304,current
2025-06-01,LN00006754,2174000,2003364,current
2025-07-01,LN00006754,2174000,2083258,current
2025-08-01,LN00006754,2174000,2001921,current
2025-09-01,LN00006754,2174000,1952126,current
2025-10-01,LN00006754,2174000,1966193,current
2025-11-01,LN00006754,2174000,1877482,dpd_1_29
2025-12-01,LN00006754,2174000,1926602,current
2025-03-01,LN00006755,5192000,4628029,current
2025-04-01,LN00006755,5192000,4217650,dpd_1_29
2025-05-01,LN00006755,5192000,4696685,dpd_1_29
2025-06-01,LN00006755,5192000,4605564,current
2025-07-01,LN00006755,5192000,4421957,dpd_1_29
2025-08-01,LN00006755,5192000,4812223,dpd_1_29
2025-09-01,LN00006755,5192000,5181693,dpd_1_29
2025-10-01,LN00006755,5192000,2856614,dpd_30_59
2025-11-01,LN00006755,5192000,3265619,dpd_30_59
2025-12-01,LN00006755,5192000,3592019,dpd_30_59
2025-03-01,LN00006756,1648000,1518766,current
2025-04-01,LN00006756,1648000,1628537,current
2025-05-01,LN00006756,1648000,1621680,current
2025-06-01,LN00006756,1648000,1512347,current
2025-07-01,LN00006756,1648000,1588617,current
2025-08-01,LN00006756,1648000,1555661,current
2025-09-01,LN00006756,1648000,1531559,current
2025-10-01,LN00006756,1648000,1530503,current
2025-11-01,LN00006756,1648000,1452783,current
2025-12-01,LN00006756,1648000,1620574,current
2025-03-01,LN00006757,398000,374781,current
2025-04-01,LN00006757,398000,361582,current
2025-05-01,LN00006757,398000,386263,current
2025-06-01,LN00006757,398000,394556,current
2025-07-01,LN00006757,398000,394351,current
2025-08-01,LN00006757,398000,380455,current
2025-09-01,LN00006757,398000,382879,current
2025-10-01,LN00006757,398000,392832,current
2025-11-01,LN00006757,398000,385441,current
2025-12-01,LN00006757,398000,374712,current
2025-03-01,LN00006758,2325000,2258642,current
2025-04-01,LN00006758,2325000,2267210,dpd_1_29
2025-05-01,LN00006758,2325000,2252098,dpd_1_29
2025-06-01,LN00006758,2325000,1673540,dpd_30_59
2025-07-01,LN00006758,2325000,1310263,dpd_30_59
2025-08-01,LN00006758,2325000,876451,dpd_60_89
2025-09-01,LN00006758,2325000,438154,dpd_90_plus
2025-10-01,LN00006758,2325000,159876,dpd_90_plus
2025-11-01,LN00006758,2325000,371256,dpd_90_plus
2025-12-01,LN00006758,2325000,359160,dpd_90_plus
2025-03-01,LN00006759,1562000,1388936,current
2025-04-01,LN00006759,1562000,1439149,current
2025-05-01,LN00006759,1562000,1474103,current
2025-06-01,LN00006759,1562000,1414365,current
2025-07-01,LN00006759,1562000,1522943,current
2025-08-01,LN00006759,1562000,1383752,current
2025-09-01,LN00006759,1562000,1425239,current
2025-10-01,LN00006759,1562000,1453758,current
2025-11-01,LN00006759,1562000,1445237,current
2025-12-01,LN00006759,1562000,1427551,current
2025-03-01,LN00006760,379000,350949,current
2025-04-01,LN00006760,379000,349014,current
2025-05-01,LN00006760,379000,367531,current
2025-06-01,LN00006760,379000,372386,current
2025-07-01,LN00006760,379000,350100,current
2025-08-01,LN00006760,379000,340995,current
2025-09-01,LN00006760,379000,345380,current
2025-10-01,LN00006760,379000,346748,current
2025-11-01,LN00006760,379000,372940,current
2025-12-01,LN00006760,379000,350272,current
2025-03-01,LN00006761,813000,790858,current
2025-04-01,LN00006761,813000,727343,current
2025-05-01,LN00006761,813000,803219,current
2025-06-01,LN00006761,813000,793327,current
2025-07-01,LN00006761,813000,743036,current
2025-08-01,LN00006761,813000,797280,current
2025-09-01,LN00006761,813000,805449,current
2025-10-01,LN00006761,813000,791394,current
2025-11-01,LN00006761,813000,784874,current
2025-12-01,LN00006761,813000,741888,current
2025-03-01,LN00006762,763000,746101,current
2025-04-01,LN00006762,763000,709445,current
2025-05-01,LN00006762,763000,711231,current
2025-06-01,LN00006762,763000,681746,current
2025-07-01,LN00006762,763000,685536,current
2025-08-01,LN00006762,763000,723771,current
2025-09-01,LN00006762,763000,706202,current
2025-10-01,LN00006762,763000,674907,current
2025-11-01,LN00006762,763000,695242,current
2025-12-01,LN00006762,763000,737654,current
2025-03-01,LN00006763,1120000,1065045,current
2025-04-01,LN00006763,1120000,1047224,dpd_1_29
2025-05-01,LN00006763,1120000,1035722,current
2025-06-01,LN00006763,1120000,1056265,current
2025-07-01,LN00006763,1120000,1037455,current
2025-08-01,LN00006763,1120000,1108944,current
2025-09-01,LN00006763,1120000,1098217,current
2025-10-01,LN00006763,1120000,993930,current
2025-03-01,LN00006764,5495000,5181612,current
2025-04-01,LN00006764,5495000,5133786,dpd_1_29
2025-05-01,LN00006764,5495000,5224389,current
2025-06-01,LN00006764,5495000,4660636,dpd_1_29
2025-07-01,LN00006764,5495000,4649059,dpd_1_29
2025-08-01,LN00006764,5495000,3656231,dpd_30_59
2025-09-01,LN00006764,5495000,5178561,current
2025-10-01,LN00006764,5495000,5269239,current
2025-11-01,LN00006764,5495000,4900259,current
2025-12-01,LN00006764,5495000,5383655,current
2025-03-01,LN00006765,251000,243645,current
2025-04-01,LN00006765,251000,248472,current
2025-05-01,LN00006765,251000,238275,dpd_1_29
2025-06-01,LN00006765,251000,203603,dpd_1_29
2025-07-01,LN00006765,251000,244233,dpd_1_29
2025-08-01,LN00006765,251000,237163,current
2025-09-01,LN00006765,251000,222277,current
2025-10-01,LN00006765,251000,230627,current
2025-11-01,LN00006765,251000,245408,current
2025-12-01,LN00006765,251000,235866,current
2025-03-01,LN00006766,1180000,1069617,current
2025-04-01,LN00006766,1180000,1178776,current
2025-05-01,LN00006766,1180000,1080909,current
2025-06-01,LN00006766,1180000,1076026,dpd_1_29
2025-07-01,LN00006766,1180000,1133387,current
2025-08-01,LN00006766,1180000,1056681,current
2025-09-01,LN00006766,1180000,1124508,current
2025-10-01,LN00006766,1180000,1041336,current
2025-11-01,LN00006766,1180000,1084764,current
2025-12-01,LN00006766,1180000,1132235,current
2025-03-01,LN00006767,4376000,4282084,current
2025-04-01,LN00006767,4376000,4322882,current
2025-05-01,LN00006767,4376000,3896086,dpd_1_29
2025-06-01,LN00006767,4376000,4223522,current
2025-07-01,LN00006767,4376000,4143619,current
2025-08-01,LN00006767,4376000,4360505,current
2025-09-01,LN00006767,4376000,3894634,current
2025-10-01,LN00006767,4376000,3911250,current
2025-11-01,LN00006767,4376000,3985504,dpd_1_29
2025-12-01,LN00006767,4376000,3868548,dpd_1_29
2025-03-01,LN00006768,11748000,11116685,current
2025-04-01,LN00006768,11748000,10543549,current
2025-05-01,LN00006768,11748000,11109286,current
2025-06-01,LN00006768,11748000,11679282,current
2025-07-01,LN00006768,11748000,10351841,current
2025-08-01,LN00006768,11748000,11015268,current
2025-03-01,LN00006769,213000,202503,current
2025-04-01,LN00006769,213000,205051,current
2025-05-01,LN00006769,213000,176815,dpd_1_29
2025-06-01,LN00006769,213000,212359,current
2025-07-01,LN00006769,213000,198919,current
2025-08-01,LN00006769,213000,210458,current
2025-09-01,LN00006769,213000,202891,current
2025-10-01,LN00006769,213000,201011,current
2025-03-01,LN00006770,772000,690685,current
2025-04-01,LN00006770,772000,639530,dpd_1_29
2025-05-01,LN00006770,772000,486584,dpd_30_59
2025-06-01,LN00006770,772000,294745,dpd_60_89
2025-07-01,LN00006770,772000,245994,dpd_60_89
2025-08-01,LN00006770,772000,56967,dpd_90_plus
2025-09-01,LN00006770,772000,123159,dpd_90_plus
2025-10-01,LN00006770,772000,71362,dpd_90_plus
2025-11-01,LN00006770,772000,93364,dpd_90_plus
2025-12-01,LN00006770,772000,91012,dpd_90_plus
2025-03-01,LN00006771,425000,419508,current
2025-04-01,LN00006771,425000,352584,dpd_1_29
2025-05-01,LN00006771,425000,392119,current
2025-06-01,LN00006771,425000,409196,current
2025-07-01,LN00006771,425000,416035,current
2025-08-01,LN00006771,425000,416161,current
2025-09-01,LN00006771,425000,419775,current
2025-10-01,LN00006771,425000,379888,current
2025-11-01,LN00006771,425000,403861,current
2025-12-01,LN00006771,425000,414040,current
2025-03-01,LN00006772,1087000,1036702,current
2025-04-01,LN00006772,1087000,981761,current
2025-05-01,LN00006772,1087000,1037685,current
2025-06-01,LN00006772,1087000,999694,current
2025-07-01,LN00006772,1087000,992437,current
2025-08-01,LN00006772,1087000,1075285,current
2025-09-01,LN00006772,1087000,990264,current
2025-10-01,LN00006772,1087000,1082487,current
2025-11-01,LN00006772,1087000,1058349,current
2025-12-01,LN00006772,1087000,999368,current
2025-03-01,LN00006773,261000,252373,current
2025-04-01,LN00006773,261000,244009,current
2025-05-01,LN00006773,261000,255462,current
2025-06-01,LN00006773,261000,251265,current
2025-03-01,LN00006774,905000,851016,current
2025-04-01,LN00006774,905000,800515,current
2025-05-01,LN00006774,905000,815974,dpd_1_29
2025-06-01,LN00006774,905000,831966,current
2025-07-01,LN00006774,905000,806049,current
2025-08-01,LN00006774,905000,799082,current
